Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,,SanDisk,Cruzer Force 16GB,417,8.78,490,http://usb.userbenchmark.com/SpeedTest/4505/SanDisk-Cruzer-Force
USB,PSF16GSPUSB,Patriot,Supersonic Pulse USB 3.0 16GB,418,8.76,12,http://usb.userbenchmark.com/Patriot-Supersonic-Pulse-USB-30-16GB/Rating/1295
USB,,SanDisk,Cruzer Fit 16GB,419,8.76,1278,http://usb.userbenchmark.com/SpeedTest/2402/SanDisk-Cruzer-Fit
USB,,SanDisk,Cruzer Facet 8GB,420,8.73,613,http://usb.userbenchmark.com/SpeedTest/4796/SanDisk-Cruzer-Facet
USB,,SanDisk,Cruzer Slice 16GB,421,8.72,96,http://usb.userbenchmark.com/SpeedTest/5062/SanDisk-Cruzer-Slice
USB,,SanDisk,SD Plus 4GB,422,8.7,5,http://usb.userbenchmark.com/SpeedTest/10135/SanDisk-SD-Plus
USB,,OCZ,RALLY2 4GB,423,8.69,19,http://usb.userbenchmark.com/SpeedTest/1195/OCZ-RALLY2
USB,,SanDisk,Cruzer Edge 16GB,424,8.68,988,http://usb.userbenchmark.com/SpeedTest/1294/SanDisk-Cruzer-Edge
USB,,SanDisk,Cruzer Contour 16GB,425,8.63,63,http://usb.userbenchmark.com/SpeedTest/2948/SanDisk-Cruzer-Contour
USB,,SanDisk,Cruzer Force 8GB,426,8.6,276,http://usb.userbenchmark.com/SpeedTest/5094/SanDisk-Cruzer-Force
USB,,SanDisk,Cruzer Switch 32GB,427,8.53,369,http://usb.userbenchmark.com/SpeedTest/3097/SanDisk-Cruzer-Switch
USB,,OCZ,ET1208AD 4GB,428,8.44,7,http://usb.userbenchmark.com/SpeedTest/6529/OCZ-ET1208AD
USB,,OCZ,RALLY2 8GB,429,8.43,16,http://usb.userbenchmark.com/SpeedTest/9281/OCZ-RALLY2
USB,,SanDisk,Cruzer Fit 8GB,430,8.4,857,http://usb.userbenchmark.com/SpeedTest/1577/SanDisk-Cruzer-Fit
USB,,SanDisk,Cruzer Facet 16GB,431,8.38,231,http://usb.userbenchmark.com/SpeedTest/1437/SanDisk-Cruzer-Facet
USB,,SanDisk,Cruzer Fit 32GB,432,8.38,789,http://usb.userbenchmark.com/SpeedTest/1702/SanDisk-Cruzer-Fit
USB,,Corsair,VoyagerGT 16GB,433,8.31,119,http://usb.userbenchmark.com/SpeedTest/5269/Corsair-VoyagerGT
USB,,SanDisk,Cruzer Blade 4GB,434,8.29,1318,http://usb.userbenchmark.com/SpeedTest/1442/SanDisk-Cruzer-Blade
USB,,TDK,LoR Trans-It Drive 4GB,435,8.25,16,http://usb.userbenchmark.com/SpeedTest/4384/TDK-LoR-Trans-It-Drive
USB,,LaCie,itsaKey 8GB,436,8.23,5,http://usb.userbenchmark.com/SpeedTest/11422/LaCie-itsaKey
USB,,Staples,Relay UFD 16GB,437,8.22,53,http://usb.userbenchmark.com/SpeedTest/5678/Staples-Relay-UFD
USB,,Kingston,DataTraveler 3.0 16GB,438,8.18,22,http://usb.userbenchmark.com/SpeedTest/2091/Kingston-DataTraveler-30
USB,,SanDisk,Ultra USB 2.0 8GB,439,8.16,79,http://usb.userbenchmark.com/SpeedTest/9775/SanDisk-Ultra
USB,,SanDisk,Cruzer Switch 4GB,440,8.09,120,http://usb.userbenchmark.com/SpeedTest/3042/SanDisk-Cruzer-Switch
USB,,ST,8GB 8GB,441,8.07,21,http://usb.userbenchmark.com/SpeedTest/4607/ST-8GB
USB,,SanDisk,U3 Titanium 8GB,442,8.05,44,http://usb.userbenchmark.com/SpeedTest/5618/SanDisk-U3-Titanium
USB,,SanDisk,Ultra USB 2.0 32GB,443,7.98,172,http://usb.userbenchmark.com/SpeedTest/4329/SanDisk-Ultra
USB,,SanDisk,Cruzer Slice 4GB,444,7.96,50,http://usb.userbenchmark.com/SpeedTest/5562/SanDisk-Cruzer-Slice
USB,,Corsair,Flash Voyager 8GB,445,7.95,50,http://usb.userbenchmark.com/SpeedTest/1107/Corsair-Flash-Voyager
USB,,SanDisk,Cruzer Fit 4GB,446,7.78,134,http://usb.userbenchmark.com/SpeedTest/10061/SanDisk-Cruzer-Fit
USB,,SanDisk,Cruzer Orbit 8GB,447,7.76,104,http://usb.userbenchmark.com/SpeedTest/7295/SanDisk-Cruzer-Orbit
USB,,SanDisk,Ultra USB 2.0 64GB,448,7.71,29,http://usb.userbenchmark.com/SpeedTest/5190/SanDisk-Ultra
USB,,SanDisk,Ultra USB 2.0 16GB,449,7.7,237,http://usb.userbenchmark.com/SpeedTest/5437/SanDisk-Ultra
USB,,LEXAR,JD 360 2GB,450,7.69,14,http://usb.userbenchmark.com/SpeedTest/11953/LEXAR-JD-360
USB,,,silicon-power 16GB,451,7.68,11,http://usb.userbenchmark.com/SpeedTest/2253/silicon-power
USB,,SanDisk,Cruzer Orbit 16GB,452,7.55,101,http://usb.userbenchmark.com/SpeedTest/10403/SanDisk-Cruzer-Orbit
USB,,Crucial,Gizmo! 4GB,453,7.54,5,http://usb.userbenchmark.com/SpeedTest/1313/Crucial-Gizmo-
